3.80E-05,-78.62997024,3.80E-05,-7.86E+01,3.80E-05,-78.59817312,3.80E-05,-78.66520032,3.80E-05,-78.9465097
0.000138,-70.85486902,0.000138,-70.4398519,0.000138,-69.77727919,0.000138,-70.01640593,0.000138,-69.28992707
0.000238,-57.93426448,0.000238,-56.47299325,0.000238,-54.93654742,0.000238,-54.39516093,0.000238,-53.76228311
0.000338,-48.20684389,0.000338,-47.05320099,0.000338,-46.13975993,0.000338,-45.48302589,0.000338,-44.87871713
0.000438,-42.12661965,0.000438,-40.84449753,0.000438,-39.50972726,0.000438,-38.33386331,0.000438,-37.30287507
0.000538,-35.26540926,0.000538,-32.92209583,0.000538,-31.24249114,0.000538,-29.87648787,0.000538,-28.61083048
0.000638,-29.16567137,0.000638,-27.04103528,0.000638,-25.36124645,0.000638,-23.66868681,0.000638,-22.56914241
0.000738,-24.48633826,0.000738,-22.61794862,0.000738,-21.35872926,0.000738,-20.16211312,0.000738,-18.98493768
0.000838,-21.33801292,0.000838,-19.72337391,0.000838,-18.56298317,0.000838,-17.32379022,0.000838,-16.21370739
0.000938,-18.88618845,0.000938,-17.2694784,0.000938,-16.16477859,0.000938,-14.75214913,0.000938,-13.73964007
0.001038,-16.69611259,0.001038,-15.12458262,0.001038,-13.98813716,0.001038,-12.4665027,0.001038,-11.68693343
0.001138,-14.77854848,0.001138,-13.20780536,0.001138,-11.85236048,0.001138,-10.46319234,0.001138,-9.858997071
0.001238,-12.98508694,0.001238,-11.32745719,0.001238,-9.943203097,0.001238,-8.779567028,0.001238,-8.133782566
0.001338,-11.32914532,0.001338,-9.574397207,0.001338,-8.326077541,0.001338,-7.338815931,0.001338,-6.683008137
0.001438,-9.76357433,0.001438,-8.103574155,0.001438,-6.870042287,0.001438,-6.090711632,0.001438,-5.610238461
0.001538,-8.365371752,0.001538,-6.853175146,0.001538,-5.619695697,0.001538,-5.077376565,0.001538,-4.657152644
0.001638,-7.055262265,0.001638,-5.646306232,0.001638,-4.671686035,0.001638,-4.163848832,0.001638,-3.895594483
0.001738,-5.999567887,0.001738,-4.679680728,0.001738,-3.830354821,0.001738,-3.393092426,0.001738,-3.050989301
0.001838,-5.074377319,0.001838,-3.936843169,0.001838,-2.996228996,0.001838,-2.672452471,0.001838,-2.347297792
0.001938,-4.218767272,0.001938,-3.123807485,0.001938,-2.260741122,0.001938,-1.983796961,0.001938,-1.682037114
0.002038,-3.440685697,0.002038,-2.484105977,0.002038,-1.765566379,0.002038,-1.372619212,0.002038,-1.138183009
0.002138,-2.697415742,0.002138,-1.868756755,0.002138,-1.211832846,0.002138,-0.962667108,0.002138,-0.722765074
0.002238,-2.193237782,0.002238,-1.285315766,0.002238,-0.826706002,0.002238,-0.598160761,0.002238,-0.399494531
0.002338,-1.666218309,0.002338,-0.853161095,0.002338,-0.453397211,0.002338,-0.302049852,0.002338,-0.044927171
0.002438,-1.244671033,0.002438,-0.472356717,0.002438,-0.175597798,0.002438,0.002276388,0.002438,0.188591037
0.002538,-0.892142973,0.002538,-0.143193487,0.002538,0.103540169,0.002538,0.098527303,0.002538,0.374648651
