3.79999999999997e-05 -78.6299702420296 50 319.924935220636 -19740162.5540272 19047.1940220864 -868242.356950328
0.000137999999999999 -70.8548690187256 100 79.898396836183 -18834788.4135525 4756.8666866898 -820373.169312042
0.000237999999999998 -57.9342644812579 150 50.4720972103069 -17839976.0945442 3004.92935195354 -726177.438298611
0.000337999999999998 -48.2068438858949 200 39.5177591864634 -17227595.5199353 2352.74698429979 -667707.07605564
0.000437999999999997 -42.1266196541221 250 34.4698585245832 -16803273.1743632 2052.21291294102 -626575.2139346
0.000537999999999996 -35.2654092639229 300 34.7377207159863 -16310128.7744922 2068.16047616336 -579165.866241732
0.000637999999999996 -29.1656713697156 350 33.2521731158155 -15916560.5711059 1979.71624986389 -540276.101686396
0.000737999999999995 -24.4863382559424 400 29.4931599613037 -15629381.1808109 1755.91796156797 -511071.40729807
0.000837999999999994 -21.3380129204774 450 26.7797885064401 -15399854.0732596 1594.37346514059 -487922.95790677
0.000937999999999994 -18.8861884495834 500 24.6480669700715 -15192628.4703928 1467.45833838978 -467321.651095793
0.00103799999999999 -16.6961125861338 550 21.5039090855782 -14997842.8157811 1280.26634842903 -448260.912716921
0.00113799999999999 -14.7785484834591 600 19.2809966965314 -14811537.3913955 1147.92204229023 -430312.402184105
0.00123799999999999 -12.9850869397431 650 17.8172699253323 -14625718.6232618 1060.77695062326 -412615.701767319
0.00133799999999999 -11.3291453153927 700 16.6850069990261 -14451119.7772392 993.366038665127 -396046.225568709
0.00143799999999999 -9.76357433022431 750 15.9060386966717 -14284358.2246028 946.989033441174 -380279.868345408
0.00153799999999999 -8.36537175157683 800 15.2656596526002 -14130869.8531072 908.863140279097 -365709.215565398
0.00163799999999999 -7.05526226534472 850 14.6158911517446 -13984745.9440528 870.178232218702 -351862.354675882
0.00173799999999999 -5.99956788743197 900 13.8826308185788 -13864472.6756508 826.522517090164 -340381.340300001
0.00183799999999999 -5.07437731895527 950 13.1261400661787 -13760823.4842163 781.483745332838 -330437.330224288
0.00193799999999999 -4.21876727201626 1000 12.4383986022102 -13661731.9668023 740.53806195806 -320936.32469166
